This file was created by CMPT_PRIOR_RETS using the 202302 CRSP database.
It contains value- and equal-weighted returns for  10 prior-return portfolios.
The portfolios are constructed monthly. PRIOR_RET is from - 1 to - 1.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
200309,   1397.49,   4448.84,   2302.35,   3312.39,   3153.18,   3237.67,   3739.08,   2036.06,   1563.86,   1100.90
200310,   1360.72,   2193.36,   2635.50,   3704.68,   2569.87,   3594.13,   3615.70,   2887.78,   3343.57,    644.75
200311,   1593.79,   2736.72,   2428.84,   3490.32,   4679.90,   2648.32,   3125.59,   3620.83,   1949.56,   1334.53
200312,   1281.08,   3084.15,   7076.38,   3048.26,   3849.88,   3368.99,   2194.36,   3336.14,   1700.79,    568.44
200401,    846.37,   2300.11,   1736.65,   2464.08,   4766.37,   3798.78,   6425.22,   4673.11,   4300.64,   1003.84
200402,   1696.28,   3079.66,   3446.20,   3794.96,   5423.92,   4233.73,   3153.93,   3728.06,   2113.05,    733.42
200403,    900.70,   3205.18,   3718.79,   3190.18,   4784.31,   3684.26,   5205.63,   3092.38,   2999.51,   1099.82
200404,   1092.14,   5264.35,   4365.56,   3816.75,   3202.17,   3723.25,   4875.84,   2215.94,   1618.84,    888.17
200405,    818.30,   2055.51,   3419.01,   3409.45,   3080.24,   3167.04,   5298.39,   3755.72,   4980.06,   1272.84
200406,    671.91,   1777.54,   3124.49,   3616.59,   4022.68,   4188.27,   5074.72,   4995.07,   2809.06,   1755.04
200407,   1346.13,   3742.12,   4726.12,   3477.64,   3961.50,   4762.25,   3154.64,   3299.45,   1695.04,    834.37
200408,    699.41,   2513.81,   2428.54,   3530.80,   4523.01,   3418.13,   4037.14,   3994.48,   4410.23,   1738.36
200409,    933.45,   1438.85,   2545.92,   3241.49,   4431.17,   4008.60,   4373.33,   3805.55,   4614.31,   1172.38
200410,   1849.90,   4635.10,   2676.33,   5665.66,   3722.77,   2558.57,   2853.67,   2172.93,   2315.51,    893.79
200411,   1027.19,   2648.54,   2460.76,   3483.48,   3638.07,   5402.09,   4000.56,   3628.30,   2425.50,   1711.20
200412,   2140.37,   4048.68,   5423.37,   6362.12,   5392.97,   2894.27,   1970.08,   1709.52,   1688.26,    907.81
200501,   1150.20,   2539.57,   3555.69,   3728.24,   4239.91,   6523.13,   5423.19,   4674.12,   2866.78,    923.09
200502,   1050.14,   2435.23,   3079.91,   3177.00,   4631.76,   5573.47,   4019.61,   4739.07,   3087.00,   1279.11
200503,    841.31,   3258.40,   4989.55,   3972.41,   4906.89,   3728.58,   3245.55,   2771.12,   3016.54,   2743.20
200504,    777.57,   1515.76,   4637.30,   4756.28,   3893.28,   3952.81,   3610.37,   6027.44,   3171.67,   1311.47
200505,    606.51,   1146.13,   2144.53,   3770.61,   2447.20,   4805.80,   2552.43,   4836.45,   6120.63,   3118.50
200506,    914.78,   4025.12,   6226.69,   4678.54,   4670.88,   3401.85,   3261.29,   3006.80,   2798.44,   1095.77
200507,   1667.61,   6804.40,   5754.89,   3118.22,   4853.06,   2559.13,   3228.66,   2492.39,   1721.63,    835.89
200508,   2161.18,   3314.99,   4213.98,   5674.32,   5786.86,   3812.51,   3009.36,   2077.67,   2675.37,   1354.31
200509,    714.10,   2858.19,   2796.08,   4763.98,   4817.81,   4844.71,   4033.40,   3579.48,   4054.71,   1359.64
200510,   1017.49,   2867.41,   2992.72,   4536.32,   4117.44,   3422.81,   2728.29,   5876.88,   4109.11,   1790.51
200511,    887.98,   3021.88,   2286.99,   3243.71,   3140.85,   3078.60,   3704.60,   4525.26,   4853.06,   2817.58
200512,   1043.34,   2332.46,   2734.07,   3825.35,   5002.00,   5828.25,   6462.79,   4908.71,   2616.00,   1533.72
200601,   1152.41,   3364.74,   6139.76,   5425.11,   4016.41,   4159.67,   2935.98,   4555.20,   2970.41,   1403.26
200602,   4323.70,   4784.64,   3817.92,   3242.36,   3887.35,   2806.14,   3928.25,   3671.71,   1780.26,   1293.26
200603,   1433.32,   1910.48,   3847.31,   3536.42,   3881.80,   6208.88,   4081.61,   5870.45,   3660.88,   1327.59
200604,   2051.78,   4440.61,   3907.35,   5461.19,   6227.44,   3363.17,   4363.77,   3390.07,   1886.86,    916.62
200605,   1599.04,   2000.96,   2801.98,   4555.53,   3904.07,   4347.71,   5540.38,   3830.38,   6074.52,   1731.77
200606,    801.82,   2195.25,   2466.20,   6106.76,   3872.59,   6453.98,   5624.71,   3250.89,   3784.04,   2227.66
200607,    870.23,   1668.48,   3235.46,   5427.64,   6182.84,   4528.40,   4803.31,   4267.09,   3531.68,   1752.02
200608,   1137.41,   2137.53,   2416.76,   2585.29,   1942.21,   3549.16,   4160.15,   5632.94,   6044.08,   5037.78
200609,   1181.56,   2117.79,   2690.86,   4683.37,   4856.03,   4502.00,   7094.31,   4356.80,   3078.75,   1666.79
200610,   1027.24,   2054.74,   2010.33,   2985.24,   5867.87,   3595.05,   7483.41,   6684.98,   3490.04,   2341.10
200611,   1479.12,   3435.33,   5252.95,   5321.61,   5104.68,   6222.30,   4908.97,   3566.94,   2706.58,   1130.16
200612,   1321.63,   3834.86,   5917.84,   5965.98,   5054.38,   4655.00,   3490.61,   5270.23,   3110.46,   1237.86
200701,   1701.54,   3153.67,   2684.66,   4121.94,   3750.88,   5429.00,   5620.07,   5589.94,   5731.67,   1706.15
200702,   1074.62,   5328.97,   3155.27,   5366.97,   5285.27,   5645.56,   4776.10,   4634.74,   4617.57,   1294.75
200703,   2199.19,   3870.48,   5504.49,   9489.99,   4289.12,   3876.72,   3108.88,   2254.55,   2949.04,   1386.33
200704,    900.43,   2605.33,   4133.76,   5130.83,   4558.28,   7698.30,   5040.44,   5726.16,   3709.50,   1551.43
200705,    711.11,   2362.84,   3392.20,   3043.67,   5194.29,   8003.92,   8905.61,   5951.97,   6167.77,   2206.87
200706,    821.21,   1967.88,   5254.91,   5699.90,   7387.74,   6239.84,   8505.56,   4642.46,   3193.03,   2011.34
200707,   1265.50,   3619.60,   5514.45,   6341.55,   5232.66,   4234.37,   5633.34,   5400.06,   3645.93,   1379.47
200708,    730.03,   1790.34,   1935.80,   5718.09,   3170.39,   4426.61,   5189.67,   4852.71,   8294.75,   2725.36
200709,    575.31,   1550.68,   3574.96,   3355.13,   4464.20,   8223.52,   8672.60,   6300.91,   5787.48,   1730.69
200710,    804.17,   1392.84,   2941.95,   2871.51,   5272.10,   5223.64,   4827.06,   8947.36,   7186.65,   2500.93
200711,   1236.80,   2907.76,   3982.68,   7012.75,   4089.37,   5767.18,   4184.57,   4203.80,   4807.39,   3178.03
200712,    744.12,   2146.54,   1347.80,   4569.38,   4754.93,   5175.81,   7266.80,   4407.64,   5275.71,   4896.01
200801,   1035.04,   2987.08,   2867.55,   4446.89,   6708.92,   5662.62,   5013.85,   4663.57,   4892.64,   2194.91
200802,   1723.54,   1963.22,   4977.02,   6583.91,   5007.32,   6599.48,   2758.30,   3313.12,   3908.39,   1645.47
200803,   1799.57,   3158.27,   3060.77,   3574.32,   4855.78,   4504.70,   4346.99,   3915.17,   3597.23,   1916.94
200804,    786.16,   2239.22,   3674.76,   4909.51,   3625.46,   4858.44,   4257.26,   6955.54,   3081.02,   1952.34
200805,   1024.73,   1626.97,   3532.23,   3655.02,   4506.47,   6313.50,   4950.86,   7631.63,   4002.56,   2597.74
200806,   1440.16,   3009.39,   5191.83,   5492.50,   5460.28,   5433.89,   3508.74,   4322.38,   3002.61,   1337.40
200807,   1102.26,   1806.89,   2107.55,   3301.38,   5339.49,   4765.30,   3380.31,   5458.60,   3711.37,   2442.19
200808,   1454.28,   3199.93,   4347.61,   3618.52,   2808.93,   3909.45,   6975.68,   3819.50,   2116.14,   2129.92
200809,   1047.52,   3501.06,   3224.90,   5341.41,   7831.65,   7043.81,   4902.70,   2755.69,   1518.30,    931.29
200810,   1077.44,   1729.05,   2164.63,   3248.86,   3671.06,   4268.10,   4587.66,   5133.76,   3044.79,   2839.68
200811,    428.71,    782.27,   1077.70,   1615.04,   2536.97,   3105.42,   3115.21,   5087.04,   5201.74,   2108.24
200812,    259.58,    580.28,   1286.99,   1429.75,   3854.18,   3544.24,   3380.41,   3517.20,   3873.73,   2780.09
200901,    366.21,   1403.14,   4289.52,   4608.44,   4747.34,   4014.32,   2698.43,   2068.64,   1470.68,    622.27
200902,    981.93,   1033.02,   1649.75,   2909.19,   2290.85,   4145.08,   4599.38,   2252.39,   2758.05,    826.85
200903,    306.78,    965.16,   1015.29,   1538.55,   2696.40,   4489.48,   2365.59,   3456.78,   2188.61,    962.40
200904,    314.30,   1435.93,   2852.60,   4241.97,   3801.28,   3223.68,   3737.81,   2522.75,   1097.08,    505.08
200905,   1760.42,   4337.62,   3404.19,   3384.06,   2597.27,   2433.11,   2613.75,   1210.43,    694.72,    641.96
200906,    494.67,   1472.08,   3396.95,   3305.85,   3129.01,   5930.11,   3345.43,   3368.12,   1826.33,    601.21
200907,    542.25,   1639.55,   2732.01,   2840.45,   4974.08,   4401.33,   4241.12,   3049.99,   2638.03,    630.51
200908,    790.90,   2799.69,   3605.38,   4595.23,   4652.40,   3576.74,   4479.47,   2952.50,   1616.24,    825.01
200909,    653.98,   1733.19,   4966.89,   4943.27,   6484.52,   4679.17,   3349.74,   3197.99,   2131.85,    537.91
200910,    714.57,   4573.55,   5541.46,   3807.47,   3996.19,   3490.16,   4303.72,   3208.78,   2305.28,    803.80
200911,    480.18,   1652.81,   1657.96,   1905.43,   3132.05,   4889.15,   4847.49,   6318.77,   5150.80,   2671.17
200912,    353.12,    969.42,   1261.25,   3677.89,   5449.70,   5469.50,   7009.33,   6917.46,   4105.18,   2169.01
201001,   2637.22,   6102.17,   4653.91,   6146.49,   3661.42,   3958.26,   2439.87,   1975.82,   1312.32,    754.05
201002,   1378.41,   2051.64,   4512.79,   7536.16,   3989.44,   3846.47,   3574.01,   3498.63,   2594.04,   1297.99
201003,    968.24,   3224.76,   2984.63,   6397.96,   4474.91,   5009.20,   4166.42,   4352.08,   2315.82,    901.17
201004,    835.60,   2819.53,   6552.05,   6121.47,   4576.11,   6172.82,   3229.03,   3640.76,   3198.97,    716.13
201005,   2702.97,   5018.58,   5201.24,   5002.04,   4910.47,   4410.68,   4141.04,   2529.95,   1776.94,    547.62
201006,    672.49,   2423.03,   4110.82,   5074.43,   5458.28,   4410.34,   4359.25,   3876.96,   3589.66,   1066.87
201007,    405.65,   1327.66,   1733.22,   3511.68,   4301.15,   4719.18,   3867.43,   5516.18,   3314.04,   2255.75
201008,    856.54,   2552.20,   3102.08,   4546.79,   5342.32,   5870.40,   4288.93,   5124.53,   2980.49,   1738.14
201009,    411.65,   1910.11,   2425.97,   3412.45,   3876.44,   4784.74,   3173.49,   5759.04,   4622.04,   2413.08
201010,   1212.64,   3711.80,   7604.78,   5101.64,   5707.67,   3378.24,   3521.85,   3813.45,   2421.43,   1083.72
201011,    909.02,   3323.94,   3798.97,   4374.67,   3794.19,   5728.79,   5141.61,   5845.03,   3559.39,   1622.67
201012,   1797.80,   5143.52,   6240.54,   6146.14,   4071.80,   3823.69,   4192.74,   3321.12,   2098.04,   1168.19
201101,   1283.84,   4404.09,   5952.47,   7234.71,   5219.66,   2831.02,   4337.22,   5849.81,   3323.26,   1127.79
201102,   1050.24,   1922.07,   4470.55,   4578.64,   3993.65,   6250.55,   6991.32,   6470.49,   6380.17,   1557.43
201103,   1753.48,   3752.58,   4426.06,   4243.98,   5908.80,   7647.96,   6383.02,   4740.92,   2964.81,   1409.31
201104,   1779.67,   5482.96,   6412.92,   4031.13,   6363.85,   5235.37,   6019.63,   3956.68,   3197.49,   1210.54
201105,   1534.07,   2193.38,   2730.66,   4819.38,   5932.98,   5618.77,   7038.74,   7503.56,   6713.04,   2401.18
201106,    872.24,   2531.27,   3080.60,   7054.96,   6326.53,   6555.65,   4287.69,   6782.06,   5634.46,   1931.65
201107,    578.34,   2191.98,   5404.01,   7479.07,   6961.16,   5054.87,   5046.81,   7077.01,   4218.79,   1655.86
201108,   1233.87,   3022.58,   3890.17,   5086.54,   4910.78,   6935.00,   4927.48,   4502.16,   3017.49,   3476.58
201109,    664.66,   1870.86,   1916.49,   3105.22,   4303.05,   4605.12,   4764.52,   6616.19,   5592.58,   3969.88
201110,    818.81,   1689.02,   2867.92,   1661.83,   2584.64,   2608.51,   3316.07,   4643.95,   8016.96,   4197.16
201111,   1869.27,   5084.98,   7792.23,   4771.77,   4810.81,   5095.50,   3079.33,   3448.76,   3142.46,   1570.87
201112,    904.14,   2326.22,   4509.31,   3738.66,   5780.36,   6267.16,   5736.39,   7738.61,   3724.77,   1276.05
201201,   1493.97,   2634.47,   4365.42,   3344.77,   3110.01,   5568.91,   5187.77,   8510.53,   7089.34,   1302.45
201202,   3580.64,   7545.05,   3591.66,   4882.72,   4082.80,   4969.99,   3728.41,   5288.19,   2794.03,   1300.74
201203,   1069.64,   2568.24,   4439.93,   4709.06,   6023.53,   7501.65,   6083.37,   6498.85,   3983.89,   2689.66
201204,   1209.19,   2218.80,   3499.75,   6781.61,   5728.63,   5798.35,   6027.02,   7041.93,   6270.25,   1634.84
201205,   1110.62,   2370.47,   5033.57,   6346.79,   6488.94,   5539.96,   7289.25,   5142.18,   5000.08,   1932.13
201206,   1247.83,   2462.30,   2656.10,   3710.23,   6705.75,   5681.01,   6795.27,   6119.25,   3614.38,   2634.49
201207,   1467.07,   2774.78,   3241.74,   5823.74,   3916.02,   9104.21,   5486.42,   8027.98,   4120.03,   1042.96
201208,   1152.06,   1926.29,   2085.59,   3846.57,   4269.77,   6091.33,   8783.62,   9347.95,   5771.13,   1969.16
201209,   1232.96,   3798.49,   5946.85,   7687.52,   4495.01,   5533.53,   5442.31,   6922.82,   3226.21,   1446.25
201210,   1570.80,   4063.65,   6676.50,   7198.55,   6692.51,   5207.02,   7140.96,   4164.74,   4818.81,    908.71
201211,   1989.32,   4170.28,   4711.24,   5356.41,   5499.72,   6293.79,   6268.75,   5447.92,   3986.17,   2100.59
201212,   1103.38,   3143.65,   6085.40,   8502.51,   6243.68,   7418.92,   5267.65,   4785.80,   3979.61,   1953.31
201301,   3397.09,   6010.74,   4179.08,   9205.73,   6220.98,   5362.96,   3541.49,   3726.84,   2345.93,   1728.38
201302,   2556.90,   2374.38,   6389.24,   6393.70,   9234.86,   8589.42,   6760.66,   4619.98,   3383.61,   1859.74
201303,   1295.38,   2371.00,   4464.64,   6787.53,   8107.28,   7306.41,   6715.04,   8370.58,   4518.66,   1469.55
201304,   1488.64,   4303.58,   6465.46,   6913.66,   8317.08,   8246.85,   7049.35,   5457.31,   4385.27,   1598.51
201305,   1200.88,   1968.18,   3771.91,   3864.08,   5942.13,   7248.94,   8925.84,  11168.33,   5866.65,   3956.72
201306,   3256.11,   5860.75,   5821.59,   4349.57,   9108.36,   5540.17,   8260.19,   4404.38,   4477.75,   1992.01
201307,   2338.57,   4598.53,   4870.54,   5953.52,   8592.67,   9051.87,   7665.51,   6665.23,   4068.69,   1246.05
201308,   2514.69,   5659.03,   7192.27,   7594.28,  10307.20,   5410.32,   7477.98,   4082.16,   4558.63,   1881.13
201309,    819.09,   2810.21,   7621.65,   9496.41,  10177.64,   7408.07,   6911.34,   3973.18,   4022.32,   2928.50
201310,   2042.80,   8251.90,  10637.29,   6581.41,   8647.64,   5207.18,   5707.49,   3686.69,   4019.01,   1860.59
201311,   1097.41,   3708.32,   4359.92,   6894.71,   8302.83,   7960.62,  10447.26,   7198.50,   8760.01,   3384.30
201312,   1641.22,   4966.77,   6790.36,   7293.31,   7750.01,  10346.95,  10100.10,   6378.28,   5968.16,   1483.54
201401,   1326.41,   5807.28,   5685.95,   7033.78,   8642.71,   8550.18,   8284.71,   8721.14,   8208.89,   2088.60
201402,   1465.17,   6362.69,   9660.21,   6135.17,   8770.74,   7968.27,   6237.21,   4648.14,   6807.89,   2417.28
201403,   1702.56,   3179.53,   6407.70,  12292.33,   7750.37,  11287.26,   8434.21,   6538.50,   4708.71,   2654.24
201404,   2752.23,   3846.91,   5661.17,   6126.64,   7537.21,   9063.75,   9021.59,   9076.81,   8573.32,   1876.95
201405,   1205.68,   2895.90,   3559.61,   4916.34,   6671.98,   7522.47,   8152.82,  14707.40,  13297.76,   5891.45
201406,    710.53,   2886.78,   4483.45,   9291.07,   7427.44,   7979.67,  10655.07,   7638.04,  11677.35,   2914.68
201407,   3033.83,   9548.54,   8478.98,   9163.79,  11359.07,   7028.32,   5833.51,   4073.23,   3238.07,   2085.77
201408,    947.57,   1802.06,   3247.90,   4982.79,   5369.58,   7139.09,   8310.03,  11091.98,   9767.52,   7028.27
201409,   1155.89,   4431.03,   8988.27,   9331.46,   8922.76,   8797.40,  11213.03,   8976.51,   5589.79,   2252.53
201410,    703.07,   1798.40,   3085.06,   4656.65,   5181.80,   4927.19,   6258.99,  12329.40,  15300.70,   5315.11
201411,   1736.56,   5089.18,   7272.23,  12278.24,  10787.43,   8038.58,   8680.50,   4746.54,   3866.99,   1804.47
201412,   1210.71,   2967.02,   3509.92,   3607.13,   6898.03,  10272.48,  12747.69,   9940.31,   9510.50,   6235.60
201501,   1632.27,   9737.42,  10827.77,   8575.81,  11448.10,   9034.20,   7038.77,   6302.81,   2804.08,   1047.24
201502,   1446.32,   5799.35,   4045.11,   6000.29,   8823.14,   7492.85,   9460.38,   6700.38,   5495.57,   5230.89
201503,   1942.68,   3969.21,   6588.48,   9460.57,  11597.95,   7710.50,  11879.67,   8322.73,   4562.94,   1718.54
201504,   1670.45,   8839.02,  11887.58,  16504.24,   8790.79,   6548.90,   5478.53,   4308.04,   3248.81,   1506.17
201505,   1503.67,   3753.44,   5853.77,   5121.39,  10531.35,   6883.43,   8909.12,  11091.24,   7666.79,   4035.09
201506,   1281.62,   3399.09,   5397.41,   7685.00,   8696.86,  11187.75,  11169.29,  11895.48,   5242.44,   2876.74
