This file was created by CMPT_PRIOR_RETS using the 202302 CRSP database.
It contains value- and equal-weighted returns for  10 prior-return portfolios.
The portfolios are constructed monthly. PRIOR_RET is from -60 to -13.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
197109,     82.70,    193.20,    311.03,    321.62,    575.46,    705.20,    544.25,    322.52,    632.97,    300.88
197110,     96.00,    259.82,    306.69,    621.09,    592.41,    398.71,    525.15,    298.79,    485.18,    298.26
197111,    102.55,    191.53,    316.27,    660.05,    362.45,    581.10,    439.87,    299.72,    478.77,    269.75
197112,     72.61,    166.26,    306.65,    547.50,    439.37,    400.21,    544.26,    649.92,    288.51,    291.84
197201,     81.00,    187.86,    342.03,    575.50,    547.03,    613.83,    483.94,    691.10,    351.05,    290.42
197202,     87.20,    206.20,    284.84,    633.87,    535.64,    741.44,    393.02,    651.06,    352.52,    321.99
197203,     99.48,    180.82,    332.56,    703.05,    471.25,    512.88,    554.32,    843.10,    324.08,    337.32
197204,     86.13,    185.15,    317.62,    535.03,    634.98,    581.52,    570.08,    772.12,    396.21,    308.65
197205,     78.65,    209.55,    291.20,    547.27,    534.97,    620.73,    940.43,    573.26,    334.89,    336.74
197206,     74.32,    138.82,    313.57,    419.26,    545.55,    674.50,   1007.33,    592.49,    446.76,    352.46
197207,     60.93,     94.38,    251.77,    438.88,    388.10,    758.73,    909.55,    810.13,    468.65,    362.33
197208,     60.78,     95.26,    202.53,    264.80,    501.10,    704.58,   1009.84,    754.22,    549.94,    400.80
197209,     52.28,    111.71,    210.88,    292.30,    610.19,    382.10,   1273.31,    701.12,    642.42,    431.83
197210,     52.20,     96.98,    200.85,    339.93,    609.24,    854.14,    732.18,    747.90,    656.53,    454.81
197211,     44.48,    106.76,    149.13,    441.93,    889.78,    595.59,    566.95,    758.15,    769.93,    453.92
197212,     51.54,    101.19,    186.94,    316.49,   1020.63,    449.62,    992.28,    728.22,    743.70,    489.95
197301,     47.36,     99.60,    197.94,    298.88,    503.59,   1147.19,    744.61,    895.58,    771.92,    520.02
197302,     40.64,     92.77,    213.38,    302.46,    586.57,    361.23,   1117.34,    928.37,    911.56,    550.83
197303,     38.11,    108.23,    168.94,    441.74,    407.10,    509.37,    898.71,    865.64,    854.12,    510.58
197304,     41.79,     93.72,    245.17,    295.94,    525.83,    879.43,    490.74,    815.88,    878.62,    452.48
197305,     38.23,     80.92,    184.23,    299.72,    495.00,   1022.46,    299.82,    900.91,    745.75,    485.58
197306,     28.51,     64.16,    126.15,    246.29,    343.36,    469.23,    864.92,    761.01,   1086.34,    570.78
197307,     26.71,     62.98,    115.42,    295.75,    253.81,    519.52,    892.35,    497.59,   1222.39,    621.42
197308,     27.33,     75.39,    178.94,    250.14,    323.25,    414.54,   1080.37,    429.52,    985.50,    975.36
197309,     23.46,     56.24,    138.36,    215.61,    277.52,    501.38,    411.15,    919.71,   1083.12,    980.77
197310,     25.40,     53.50,    149.92,    216.87,    270.21,    311.12,    701.14,    995.06,   1096.18,   1052.00
197311,     22.58,     67.53,    108.65,    214.64,    291.79,    322.25,    762.55,    964.86,    870.60,   1286.88
197312,     19.90,     41.03,     90.84,    170.20,    214.13,    394.31,    448.86,    928.20,    893.45,   1142.59
197401,     17.69,     45.89,     94.26,    178.93,    200.95,    298.67,    404.40,   1113.72,    913.29,   1157.69
197402,     20.56,     43.69,     93.04,    114.37,    313.64,    285.47,    312.81,    791.56,   1109.04,   1324.23
197403,     22.78,     40.88,     86.93,    155.81,    224.00,    329.72,    373.99,    777.81,   1010.79,   1338.33
197404,     20.03,     44.72,     75.23,    168.74,    188.90,    323.58,    447.03,    551.35,   1233.79,   1201.34
197405,     19.72,     42.08,     69.73,    128.17,    216.41,    286.88,    296.85,    707.35,   1086.95,   1233.54
197406,     18.28,     35.17,     68.68,    103.16,    212.45,    234.01,    492.58,    477.51,   1025.17,   1380.93
197407,     16.91,     34.57,     64.70,    101.45,    193.95,    238.32,    424.47,    721.31,    841.46,   1286.31
197408,     16.22,     34.80,     61.58,    112.20,    214.58,    206.28,    374.54,    688.87,    893.75,    907.32
197409,     15.55,     34.77,     42.98,    119.51,    161.07,    211.95,    536.71,    489.77,    752.71,    844.76
197410,     13.32,     31.15,     44.31,     81.55,    293.19,    285.71,    242.98,    459.12,    736.86,    620.26
197411,     12.27,     36.35,     56.95,     93.34,    151.41,    431.08,    503.78,    320.68,    856.87,    809.52
197412,     13.12,     30.55,     62.19,     74.68,    113.71,    248.59,    445.53,    548.53,    639.90,    936.60
197501,     11.69,     33.43,     64.90,     80.27,    121.68,    373.07,    232.09,    581.43,    606.43,    882.96
197502,     14.99,     45.33,     68.44,    116.11,    158.29,    418.00,    365.17,    577.60,    739.91,    897.61
197503,     15.81,     49.42,     81.44,    134.42,    400.49,    228.83,    287.63,    662.74,    732.00,    936.87
197504,     18.50,     55.67,     96.38,    142.86,    259.18,    410.24,    291.10,    649.41,    696.55,    974.32
197505,     21.06,     76.19,    113.22,    147.34,    261.21,    423.99,    231.08,    702.93,    828.80,    842.76
197506,     24.63,     78.68,    121.03,    146.52,    261.46,    497.92,    358.33,    456.88,    947.84,    926.11
197507,     32.95,     75.00,    164.63,    181.39,    276.21,    548.78,    317.85,    591.15,    845.07,    978.81
197508,     32.09,     94.04,    163.71,    226.04,    198.96,    280.00,    708.54,    366.43,    693.17,    876.06
197509,     29.73,     79.74,    132.85,    247.95,    276.00,    238.20,    521.46,    527.55,    623.78,    867.17
197510,     31.58,     59.37,    115.01,    155.30,    281.69,    487.51,    430.01,    274.60,    837.51,    780.40
197511,     25.89,     84.05,    111.17,    237.33,    202.95,    625.14,    304.64,    436.10,    799.51,    814.98
197512,     29.09,     88.64,    204.43,    158.63,    386.80,    572.76,    333.13,    483.38,    721.54,    756.51
197601,     24.88,     80.53,    105.83,    263.31,    203.99,    565.19,    431.69,    476.69,    775.08,    831.71
197602,     30.94,     89.60,    132.41,    271.74,    167.40,    723.64,    455.16,    561.13,    989.38,    836.74
197603,     30.77,     87.34,    127.11,    253.85,    235.18,    374.59,    825.07,    454.76,    978.88,    900.39
197604,     35.59,     89.16,    115.67,    279.08,    239.63,    670.25,    553.35,    508.22,    939.65,    947.24
197605,     31.92,     74.82,    118.24,    281.32,    256.53,    743.00,    412.36,    559.55,    998.12,    809.87
197606,     32.02,     73.96,    123.35,    295.86,    360.39,    627.37,    372.19,    447.93,   1074.68,    824.41
197607,     34.47,     87.98,    138.85,    175.40,    634.28,    534.57,    451.50,    415.27,   1104.23,    787.71
197608,     48.43,     95.78,    148.55,    214.10,    810.30,    469.01,    453.71,    440.03,   1134.35,    680.05
197609,     42.71,    110.92,    133.74,    226.63,    443.89,    700.10,    510.28,    597.49,   1080.34,    649.68
197610,     35.45,     99.19,    154.15,    210.78,    528.30,    598.81,    507.00,    538.90,   1059.00,    627.72
197611,     31.40,     80.39,    149.87,    176.11,    309.46,    867.67,    429.78,    542.40,   1051.68,    649.74
197612,     32.98,    104.32,    110.99,    199.64,    363.06,    778.16,    466.45,    584.65,    965.43,    600.19
197701,     34.57,    104.09,    123.27,    236.73,    372.27,    839.91,    447.75,    671.34,   1065.56,    635.51
197702,     33.86,    111.95,    112.76,    201.32,    318.86,    919.91,    360.39,    777.31,    974.82,    687.68
197703,     47.29,     78.55,    138.75,    266.54,    286.05,    808.77,    582.48,    514.69,    872.61,    589.70
197704,     38.72,     95.56,    122.89,    238.27,    618.47,    388.44,    668.79,    415.61,   1009.58,    586.76
197705,     45.04,     84.95,    140.03,    236.52,    577.10,    462.33,    582.07,    473.92,    906.93,    647.72
197706,     46.25,     82.49,    182.79,    250.09,    541.76,    491.81,    426.88,    495.75,    911.16,    569.37
197707,     43.89,     94.49,    216.03,    324.23,    579.05,    449.24,    543.36,    447.68,    921.66,    623.64
197708,     60.08,     78.51,    293.92,    255.92,    637.29,    382.78,    619.52,    368.22,    869.81,    583.07
197709,     48.69,    125.01,    241.07,    360.52,    616.37,    669.01,    433.14,    474.60,    884.98,    472.95
197710,     55.46,     97.88,    277.72,    273.34,    650.12,    391.94,    532.63,    451.88,    883.77,    465.08
197711,     63.28,     81.63,    313.33,    244.11,    663.05,    375.55,    375.20,    458.31,    948.39,    375.97
197712,     45.06,    120.19,    339.68,    362.89,    591.83,    361.03,    461.72,    462.67,    863.93,    355.97
197801,     44.40,    111.73,    167.85,    238.10,    352.50,    239.83,    322.49,    500.62,    373.39,    205.10
197802,     44.53,    193.81,    143.76,    325.44,    188.61,    227.99,    385.24,    400.15,    289.60,    151.80
197803,     56.80,    172.53,    268.28,    162.32,    181.96,    279.04,    336.49,    384.43,    223.00,    155.32
197804,     80.42,    145.82,    329.24,    145.03,    197.02,    388.74,    263.58,    442.76,    166.80,    149.33
197805,    109.27,    170.57,    290.23,    201.40,    296.62,    339.97,    425.17,    248.37,    182.23,    157.84
197806,    161.67,    242.72,    201.52,    175.32,    396.88,    278.35,    407.17,    190.57,    180.01,    145.50
197807,    164.60,    255.93,    191.56,    194.17,    496.73,    386.12,    195.25,    192.30,    153.74,    150.07
197808,    152.30,    210.11,    347.74,    209.55,    357.95,    378.72,    374.51,    195.07,    167.57,    148.53
197809,    166.42,    221.04,    346.42,    271.26,    362.30,    344.97,    389.87,    215.91,    145.96,    146.77
197810,    123.83,    287.93,    209.56,    355.07,    429.91,    361.64,    422.28,    175.49,    139.20,    132.90
197811,    122.51,    250.37,    177.55,    376.17,    294.21,    280.33,    319.33,    291.42,    104.98,    100.58
197812,    194.87,    239.74,    358.42,    293.57,    401.14,    343.24,    164.15,    124.66,    117.01,    103.55
197901,    214.80,    314.29,    390.77,    344.32,    402.76,    235.56,    185.29,    126.96,     88.45,    102.57
197902,    204.18,    268.27,    319.91,    430.57,    323.53,    548.80,    158.78,    160.42,     94.00,    104.76
197903,    202.88,    300.63,    292.65,    400.64,    350.31,    435.61,    203.71,    126.43,     92.95,     95.61
197904,    259.43,    263.16,    410.65,    295.14,    375.19,    483.96,    186.00,    125.42,    105.52,    107.61
197905,    247.86,    280.12,    376.37,    382.59,    416.55,    333.29,    206.33,    128.16,    117.23,    113.76
197906,    304.91,    265.32,    421.43,    504.42,    230.87,    281.03,    165.85,    107.39,    104.12,    113.05
197907,    321.62,    334.48,    507.14,    418.01,    310.56,    200.37,    170.29,    122.89,    108.86,    115.80
197908,    294.93,    360.09,    520.12,    351.91,    408.54,    215.86,    186.69,    124.44,    124.36,    116.34
197909,    341.07,    374.07,    663.32,    371.37,    310.67,    243.53,    179.48,    143.38,    126.71,    124.09
197910,    305.96,    388.67,    607.15,    502.05,    254.79,    296.58,    168.49,    138.13,    142.64,    118.16
197911,    288.44,    366.11,    484.61,    496.31,    245.11,    202.83,    229.00,    145.77,    124.83,    110.27
197912,    332.64,    403.61,    515.71,    524.56,    241.04,    233.20,    194.28,    143.04,    139.86,    115.97
198001,    383.00,    431.57,    597.46,    547.91,    233.12,    299.08,    144.63,    145.31,    134.26,    122.59
198002,    319.70,    360.17,    475.31,    608.03,    540.78,    320.48,    194.46,    150.60,    169.28,    122.02
198003,    344.91,    403.54,    273.87,    818.25,    324.75,    357.93,    262.16,    130.51,    151.08,    118.35
198004,    309.19,    298.34,    301.01,    391.96,    568.01,    385.81,    246.62,    141.88,    105.83,    114.79
198005,    350.04,    333.11,    344.68,    478.10,    462.26,    336.88,    311.40,    128.66,    106.64,    118.05
198006,    360.44,    338.87,    386.94,    623.09,    426.90,    387.32,    282.66,    146.07,    106.81,    125.94
198007,    339.41,    386.44,    346.18,    618.73,    502.45,    351.62,    309.29,    152.41,    112.35,    133.87
198008,    305.40,    355.77,    470.17,    664.09,    523.76,    245.09,    327.48,    207.64,    144.54,    158.00
198009,    311.86,    462.97,    423.04,    850.99,    409.36,    221.21,    324.52,    186.64,    159.14,    164.28
198010,    322.19,    428.67,    465.77,    786.59,    379.75,    278.81,    319.46,    258.80,    164.09,    176.94
198011,    312.97,    466.22,    500.98,    467.60,    451.00,    279.73,    459.41,    284.48,    155.01,    198.82
198012,    358.49,    414.69,    583.06,    432.48,    466.53,    294.06,    542.26,    375.17,    208.85,    238.51
198101,    363.53,    416.08,    768.14,    456.46,    329.81,    392.52,    390.09,    318.60,    204.86,    231.88
198102,    382.41,    430.00,    771.00,    354.98,    289.26,    341.19,    371.65,    379.79,    247.87,    233.78
198103,    264.87,    466.82,    632.52,    528.24,    244.55,    220.94,    344.59,    343.66,    502.24,    252.66
198104,    258.75,    370.94,    580.41,    565.40,    301.76,    295.32,    409.66,    326.82,    492.85,    279.11
198105,    266.05,    405.47,    577.99,    470.79,    311.57,    407.52,    277.47,    371.74,    432.97,    269.09
198106,    255.02,    558.43,    499.84,    472.17,    297.54,    419.29,    337.33,    424.82,    291.71,    266.47
198107,    255.89,    562.42,    502.89,    521.61,    304.25,    449.48,    300.56,    335.66,    338.91,    256.07
198108,    227.88,    616.84,    604.43,    359.90,    298.66,    445.05,    343.62,    388.39,    258.56,    258.24
198109,    292.66,    656.33,    625.89,    245.58,    450.97,    339.71,    301.05,    395.35,    245.98,    239.10
198110,    305.15,    624.27,    569.10,    244.90,    430.48,    266.48,    233.46,    361.18,    195.03,    203.92
198111,    407.86,    679.13,    473.97,    226.34,    330.26,    379.38,    253.46,    365.52,    257.21,    211.14
